game_str,play_id,at_bat,play_per_game,timestamp_start,timestamp_stop,player_position,home_team,away_team,inning,top_bottom_inning,player_id,throw_velocity_mph,euclid_distance_avg
1901_17_TeamLH_TeamA3,243,,248,8322932,8324182,8,TeamA3,TeamLH,7,Bottom,9759,94.67,0.8892924332226246
1901_17_TeamLH_TeamA3,252,,258,8774582,8775332,6,TeamA3,TeamLH,8,Top,1470,74.9,0.46236752666078884
1901_17_TeamLH_TeamA3,260,,266,9063331,9064431,5,TeamA3,TeamLH,8,Top,1959,85.15,0.6780063776146171
1901_17_TeamLH_TeamA3,281,,287,9703281,9704581,2,TeamA3,TeamLH,9,Top,2232,78.57,0.7454620481709763
1901_17_TeamLH_TeamA3,283,,289,9877981,9879281,6,TeamA3,TeamLH,9,Top,1470,66.11,0.3238411324591795
1901_17_TeamLH_TeamA3,330,,336,11594279,11595029,4,TeamA3,TeamLH,10,Bottom,7952,55.27,0.5543817976763724
1901_17_TeamLH_TeamA3,338,,344,11975679,11977529,7,TeamA3,TeamLH,11,Top,2141,78.27,0.8539919725608214
1901_17_TeamLH_TeamA3,340,,346,12083978,12084678,4,TeamA3,TeamLH,11,Top,2696,59.29,0.20295602530448958
1901_18_TeamLH_TeamA3,19,,19,500803,501753,2,TeamA3,TeamLH,1,Top,1503,65.23,0.44753587144338747
1901_18_TeamLH_TeamA3,21,,21,625603,627353,8,TeamA3,TeamLH,1,Top,2320,45.31,0.2349846762826611
1901_18_TeamLH_TeamA3,30,,32,1056552,1057552,6,TeamA3,TeamLH,1,Bottom,5267,78.53,0.13380626758337094
1901_18_TeamLH_TeamA3,32,,35,1103102,1104252,5,TeamA3,TeamLH,1,Bottom,9047,70.82,0.533217649196801
1901_18_TeamLH_TeamA3,40,,45,1277052,1278552,9,TeamA3,TeamLH,1,Bottom,5814,58.42,0.4078954527283205
1901_18_TeamLH_TeamA3,43,,48,1354152,1356102,9,TeamA3,TeamLH,1,Bottom,5814,88.65,1.075692112244562
1901_18_TeamLH_TeamA3,65,,70,2052301,2054201,7,TeamA3,TeamLH,2,Top,2132,56.27,1.2091329941271003
1901_18_TeamLH_TeamA3,68,,73,2135351,2136001,6,TeamA3,TeamLH,2,Bottom,5267,79.18,0.10150289427381114
1901_18_TeamLH_TeamA3,73,,78,2365951,2367301,9,TeamA3,TeamLH,2,Bottom,5814,59.94,0.4773236197292709
1901_18_TeamLH_TeamA3,75,,80,2423201,2424951,9,TeamA3,TeamLH,2,Bottom,5814,66.6,0.9106490194673597
1901_18_TeamLH_TeamA3,82,,87,2749101,2750901,9,TeamA3,TeamLH,3,Top,1721,96.74,1.7014861133727615
1901_18_TeamLH_TeamA3,98,,103,3301050,3302700,8,TeamA3,TeamLH,4,Top,2320,93.05,1.901680670828381
1901_18_TeamLH_TeamA3,130,,135,4281299,4282449,7,TeamA3,TeamLH,4,Bottom,6596,67.03,0.5530447132686269
1901_18_TeamLH_TeamA3,132,,137,4344649,4346049,8,TeamA3,TeamLH,4,Bottom,9759,46.6,0.23154016342939315
1901_18_TeamLH_TeamA3,180,,185,5798198,5798998,6,TeamA3,TeamLH,6,Top,1470,84.96,0.15095380412307002
1901_18_TeamLH_TeamA3,202,,207,6748447,6750197,7,TeamA3,TeamLH,6,Bottom,6596,66.08,0.9650003753166906
1901_18_TeamLH_TeamA3,211,,216,6982497,6983997,7,TeamA3,TeamLH,6,Bottom,6596,82.55,0.687708827496881
1901_18_TeamLH_TeamA3,214,,219,7242847,7244447,8,TeamA3,TeamLH,7,Top,2320,54.65,0.5211495582898982
1901_18_TeamLH_TeamA3,216,,221,7302346,7304246,8,TeamA3,TeamLH,7,Top,2320,62.98,0.9137173503012411
1901_18_TeamLH_TeamA3,221,,227,7500346,7501246,2,TeamA3,TeamLH,7,Top,1503,66.27,0.25566192593823994
1901_18_TeamLH_TeamA3,232,,238,7907596,7909346,9,TeamA3,TeamLH,7,Bottom,5814,55.0,1.1558794002080661
1901_18_TeamLH_TeamA3,234,,240,7960646,7961346,5,TeamA3,TeamLH,7,Bottom,9047,57.95,0.11181780014104332
1901_18_TeamLH_TeamA3,243,,249,8311296,8312496,8,TeamA3,TeamLH,8,Top,2320,54.47,0.2682704943076709
1901_18_TeamLH_TeamA3,252,,258,8603745,8604645,6,TeamA3,TeamLH,8,Top,1470,88.37,0.7858284217478103
1901_18_TeamLH_TeamA3,255,,261,8799845,8800645,4,TeamA3,TeamLH,8,Bottom,7952,60.32,0.06594053892487771
1901_18_TeamLH_TeamA3,258,,264,8891695,8893245,9,TeamA3,TeamLH,8,Bottom,5814,55.89,0.9668672935069801
1901_18_TeamLH_TeamA3,259,,265,8929395,8930495,2,TeamA3,TeamLH,8,Bottom,5275,77.27,0.4802247790350041
1901_18_TeamLH_TeamA3,266,,272,9293095,9294745,8,TeamA3,TeamLH,9,Top,2320,63.16,0.27184123960898937
1901_18_TeamLH_TeamA3,275,,281,9569794,9570744,4,TeamA3,TeamLH,9,Top,2696,65.57,0.6119439370641847
1902_01_TeamMG_TeamA3,2,1.0,2,54543,56293,8,TeamA3,TeamMG,1,Top,2141,69.06,1.2590061191314552
1902_01_TeamMG_TeamA3,11,3.0,11,254693,255643,6,TeamA3,TeamMG,1,Top,2190,44.16,0.09828370411320513
1902_01_TeamMG_TeamA3,15,4.0,15,352243,353393,4,TeamA3,TeamMG,1,Top,1628,65.61,0.16355722349228743
1902_01_TeamMG_TeamA3,22,6.0,22,626143,628143,9,TeamA3,TeamMG,1,Bottom,7652,85.22,2.0399177418229217
1902_01_TeamMG_TeamA3,37,10.0,37,1116093,1117943,7,TeamA3,TeamMG,2,Top,2006,61.82,0.20774676405906092
1902_01_TeamMG_TeamA3,64,16.0,64,1967493,1968543,6,TeamA3,TeamMG,3,Top,2190,78.25,0.22518434008430369
1902_01_TeamMG_TeamA3,68,17.0,68,2037743,2039543,9,TeamA3,TeamMG,3,Top,1684,82.9,0.694589082271549
1902_01_TeamMG_TeamA3,74,19.0,74,2211693,2212943,2,TeamA3,TeamMG,3,Top,1538,80.24,0.7764770032953071
1902_01_TeamMG_TeamA3,75,19.0,75,2254543,2256043,7,TeamA3,TeamMG,3,Top,2006,92.23,1.052260246952378
1902_01_TeamMG_TeamA3,75,19.0,75,2256843,2257743,5,TeamA3,TeamMG,3,Top,1119,69.82,0.07787945135369427
1902_01_TeamMG_TeamA3,113,28.0,113,3504043,3506243,5,TeamA3,TeamMG,4,Bottom,4732,78.57,2.615835207829823
1902_01_TeamMG_TeamA3,120,30.0,120,3702393,3703893,9,TeamA3,TeamMG,4,Bottom,7652,97.47,2.1670655977961926
1902_01_TeamMG_TeamA3,123,31.0,123,3809843,3810893,6,TeamA3,TeamMG,4,Bottom,9941,83.79,0.5706321658534539
1902_01_TeamMG_TeamA3,125,,125,3876993,3877743,6,TeamA3,TeamMG,4,Bottom,9941,75.29,1.0760566909894713
1902_01_TeamMG_TeamA3,133,33.0,133,4128593,4130343,8,TeamA3,TeamMG,4,Bottom,5633,88.19,1.6339273637119733
1902_01_TeamMG_TeamA3,135,34.0,135,4213593,4215293,7,TeamA3,TeamMG,4,Bottom,8917,78.56,1.3214655662515469
1902_01_TeamMG_TeamA3,135,34.0,135,4216393,4217343,6,TeamA3,TeamMG,4,Bottom,9941,44.13,0.09978478793806003
1902_01_TeamMG_TeamA3,138,35.0,138,4324193,4326593,9,TeamA3,TeamMG,4,Bottom,7652,94.0,2.695966844629715
1902_01_TeamMG_TeamA3,155,38.0,155,4819743,4821643,9,TeamA3,TeamMG,5,Top,1684,67.8,0.8182660342184893
1902_01_TeamMG_TeamA3,157,39.0,157,4916593,4918343,5,TeamA3,TeamMG,5,Top,1119,42.72,0.20113233104389175
1902_01_TeamMG_TeamA3,169,42.0,169,5283193,5284093,6,TeamA3,TeamMG,5,Bottom,9941,77.62,0.08238656373706585
1902_01_TeamMG_TeamA3,179,44.0,179,5668293,5670293,7,TeamA3,TeamMG,5,Bottom,8917,81.8,1.564767213979795
1902_01_TeamMG_TeamA3,184,45.0,184,5830593,5832193,7,TeamA3,TeamMG,5,Bottom,8917,64.57,0.5560229229622816
1902_01_TeamMG_TeamA3,186,46.0,186,5896443,5897193,2,TeamA3,TeamMG,5,Bottom,4075,84.28,0.2764996488150155
1902_01_TeamMG_TeamA3,189,46.0,189,5974543,5975243,4,TeamA3,TeamMG,6,Top,1628,54.26,0.8612023512383982
1902_01_TeamMG_TeamA3,195,49.0,195,6237943,6239093,6,TeamA3,TeamMG,6,Top,2190,50.71,0.17273629664012943
1902_01_TeamMG_TeamA3,198,50.0,198,6357993,6358543,5,TeamA3,TeamMG,6,Bottom,4732,62.29,0.062006790278333966
1902_01_TeamMG_TeamA3,208,53.0,208,6744293,6745493,8,TeamA3,TeamMG,6,Bottom,5633,68.13,0.38543886393730104
1902_01_TeamMG_TeamA3,249,61.0,250,8196793,8198993,8,TeamA3,TeamMG,8,Top,2141,71.41,2.7051913297450887
1902_01_TeamMG_TeamA3,249,61.0,250,8199593,8200943,6,TeamA3,TeamMG,8,Top,2190,88.58,1.1302788937176746
1902_01_TeamMG_TeamA3,278,68.0,279,9204393,9206243,7,TeamA3,TeamMG,8,Bottom,8917,55.2,0.5952093651723726
1902_02_TeamMG_TeamA3,3,2.0,3,60169,62219,7,TeamA3,TeamMG,1,Top,2044,56.81,0.1616268778976906
1902_02_TeamMG_TeamA3,23,6.0,23,726519,728319,8,TeamA3,TeamMG,1,Bottom,5633,65.82,0.889760538837298
1902_02_TeamMG_TeamA3,44,11.0,44,1436169,1438319,9,TeamA3,TeamMG,2,Top,1684,87.02,0.9298626463850422
1902_02_TeamMG_TeamA3,51,13.0,51,1750569,1752519,9,TeamA3,TeamMG,2,Bottom,7652,57.44,0.8075638336927659
1902_02_TeamMG_TeamA3,68,17.0,68,2184519,2185269,4,TeamA3,TeamMG,2,Bottom,8033,60.6,0.7672423026858471
1902_02_TeamMG_TeamA3,79,20.0,79,2566269,2567269,6,TeamA3,TeamMG,3,Top,2190,77.03,0.1644475820039768
1902_02_TeamMG_TeamA3,89,22.0,89,2948319,2949869,7,TeamA3,TeamMG,3,Bottom,3036,79.22,0.9319274230964631
1902_02_TeamMG_TeamA3,89,22.0,89,2950519,2951869,6,TeamA3,TeamMG,3,Bottom,9941,87.76,0.9062193149953909
1902_02_TeamMG_TeamA3,101,25.0,101,3378019,3379919,8,TeamA3,TeamMG,3,Bottom,5633,85.86,1.8237040869428829
1902_02_TeamMG_TeamA3,114,27.0,114,3890769,3892269,7,TeamA3,TeamMG,3,Bottom,3036,81.33,1.1967877725763814
1902_02_TeamMG_TeamA3,114,27.0,114,3893019,3894369,6,TeamA3,TeamMG,3,Bottom,9941,84.1,0.9660423324638369
1902_02_TeamMG_TeamA3,114,27.0,114,3895319,3896469,2,TeamA3,TeamMG,3,Bottom,4075,76.1,0.4660691961288461
1902_02_TeamMG_TeamA3,140,34.0,140,4962719,4964469,7,TeamA3,TeamMG,4,Bottom,3036,89.12,1.138132898171409
1902_02_TeamMG_TeamA3,159,37.0,159,5468569,5470369,7,TeamA3,TeamMG,4,Bottom,3036,86.66,1.567494183770012
1902_02_TeamMG_TeamA3,161,38.0,161,5581519,5582869,6,TeamA3,TeamMG,4,Bottom,9941,70.43,0.16651012472376384
1902_02_TeamMG_TeamA3,173,41.0,173,5885669,5887319,7,TeamA3,TeamMG,4,Bottom,3036,76.98,0.8030028866773998
1902_02_TeamMG_TeamA3,185,44.0,185,6358919,6359669,4,TeamA3,TeamMG,4,Bottom,8033,62.75,0.4436483075394087
1902_02_TeamMG_TeamA3,192,,192,6642719,6643969,8,TeamA3,TeamMG,5,Top,2141,44.43,0.2323341737064066
1902_02_TeamMG_TeamA3,215,51.0,215,7350719,7351319,4,TeamA3,TeamMG,5,Bottom,8033,34.1,0.06427923564428707
1902_02_TeamMG_TeamA3,215,51.0,215,7351869,7352669,6,TeamA3,TeamMG,5,Bottom,9941,76.44,0.4900402487590126
1902_02_TeamMG_TeamA3,226,53.0,226,7745519,7747369,9,TeamA3,TeamMG,5,Bottom,7652,78.63,0.7744903577474497
1902_02_TeamMG_TeamA3,249,57.0,249,8590019,8591069,5,TeamA3,TeamMG,6,Top,1119,79.96,0.29883584325030516
1902_02_TeamMG_TeamA3,251,58.0,251,8645469,8647319,8,TeamA3,TeamMG,6,Top,2141,52.94,0.6444555955881227
1902_02_TeamMG_TeamA3,266,61.0,266,9047319,9048919,9,TeamA3,TeamMG,6,Top,1684,78.05,0.9890821312316755
1902_02_TeamMG_TeamA3,266,61.0,266,9049569,9051419,4,TeamA3,TeamMG,6,Top,1628,82.66,1.135575498212418
1902_02_TeamMG_TeamA3,283,65.0,283,9637619,9639919,7,TeamA3,TeamMG,6,Bottom,3036,80.63,1.1396346011043967
1902_02_TeamMG_TeamA3,296,68.0,296,10143119,10144219,4,TeamA3,TeamMG,7,Top,1628,57.2,0.23662169718438464
1902_02_TeamMG_TeamA3,302,70.0,302,10309519,10310319,4,TeamA3,TeamMG,7,Top,1628,63.3,0.3335160091990387
1902_02_TeamMG_TeamA3,313,72.0,313,10713769,10715419,7,TeamA3,TeamMG,7,Bottom,3036,60.2,0.9387078279939622
1902_02_TeamMG_TeamA3,318,73.0,318,10843119,10845319,7,TeamA3,TeamMG,7,Bottom,3036,71.78,1.5417344962483184
1902_02_TeamMG_TeamA3,337,78.0,337,11516519,11517419,5,TeamA3,TeamMG,8,Top,1119,74.64,0.15040152388494574
1902_02_TeamMG_TeamA3,341,80.0,341,11642119,11642919,4,TeamA3,TeamMG,8,Top,1628,47.12,0.18613220070757874
1902_02_TeamMG_TeamA3,350,82.0,350,11950019,11951619,9,TeamA3,TeamMG,8,Bottom,7652,73.39,0.6686425002229841
1902_02_TeamMG_TeamA3,354,84.0,354,12109419,12110319,4,TeamA3,TeamMG,8,Bottom,8033,60.29,0.25637598459302546
1902_02_TeamMG_TeamA3,356,85.0,356,12279569,12280419,4,TeamA3,TeamMG,9,Top,1628,60.6,0.11073062490001727
1902_02_TeamMG_TeamA3,358,86.0,358,12326819,12327969,5,TeamA3,TeamMG,9,Top,1119,67.04,0.3565733606224186
1902_03_TeamMG_TeamA3,2,1.0,2,35446,37146,9,TeamA3,TeamMG,1,Top,1119,77.01,1.1409579213544738
1902_03_TeamMG_TeamA3,15,4.0,15,473196,474396,4,TeamA3,TeamMG,1,Top,1628,61.58,0.42603709856155264
1902_03_TeamMG_TeamA3,16,5.0,16,625696,626696,6,TeamA3,TeamMG,1,Bottom,9941,76.27,0.22630726766238132
1902_03_TeamMG_TeamA3,24,7.0,24,803896,804696,5,TeamA3,TeamMG,1,Bottom,8033,76.0,0.08417614621285106
1902_03_TeamMG_TeamA3,27,8.0,27,890796,892396,7,TeamA3,TeamMG,1,Bottom,3036,55.63,0.296219376757765
1902_03_TeamMG_TeamA3,38,12.0,38,1300696,1302846,8,TeamA3,TeamMG,2,Top,2141,72.76,2.4087655637702543
1902_03_TeamMG_TeamA3,53,15.0,53,1788796,1789796,5,TeamA3,TeamMG,2,Bottom,8033,84.66,0.22893237526233848
1902_03_TeamMG_TeamA3,54,16.0,54,1826896,1828296,7,TeamA3,TeamMG,2,Bottom,3036,46.48,0.5000111342038901
1902_03_TeamMG_TeamA3,58,17.0,58,1926746,1928096,8,TeamA3,TeamMG,2,Bottom,5633,68.3,0.7316116004101263
1902_03_TeamMG_TeamA3,67,19.0,67,2195346,2197396,7,TeamA3,TeamMG,2,Bottom,3036,85.16,1.3276364254245099
1902_03_TeamMG_TeamA3,99,,99,3189146,3189896,5,TeamA3,TeamMG,3,Bottom,8033,72.85,0.13664911029204543
1902_03_TeamMG_TeamA3,102,28.0,102,3268496,3269596,5,TeamA3,TeamMG,3,Bottom,8033,85.85,0.3457725272933842
1902_03_TeamMG_TeamA3,106,30.0,106,3477246,3478396,6,TeamA3,TeamMG,4,Top,2190,75.22,0.6701183951059367
1902_03_TeamMG_TeamA3,111,31.0,111,3576546,3578746,7,TeamA3,TeamMG,4,Top,1684,70.11,1.4763944412345271
1902_03_TeamMG_TeamA3,117,33.0,117,3827096,3828246,2,TeamA3,TeamMG,4,Top,2071,85.04,0.656414313690832
1902_03_TeamMG_TeamA3,122,33.0,122,3957596,3958596,6,TeamA3,TeamMG,4,Top,2190,77.05,0.1643497805571858
1902_03_TeamMG_TeamA3,126,34.0,126,4141346,4142246,5,TeamA3,TeamMG,4,Bottom,8033,79.74,0.09054051002041129
1902_03_TeamMG_TeamA3,129,35.0,129,4205846,4207296,8,TeamA3,TeamMG,4,Bottom,5633,61.29,0.5132143116993046
1902_03_TeamMG_TeamA3,137,37.0,137,4454496,4455646,4,TeamA3,TeamMG,5,Top,1628,52.98,0.09805238361301559
1902_03_TeamMG_TeamA3,149,41.0,149,4951246,4952446,9,TeamA3,TeamMG,5,Bottom,7652,93.4,1.2068760292736187
1902_03_TeamMG_TeamA3,149,41.0,149,4953546,4954946,4,TeamA3,TeamMG,5,Bottom,8988,94.74,0.7048125459239407
1902_03_TeamMG_TeamA3,155,42.0,155,5132796,5134696,7,TeamA3,TeamMG,5,Bottom,3036,64.63,0.7738853596396417
1902_03_TeamMG_TeamA3,160,43.0,160,5280296,5281946,8,TeamA3,TeamMG,5,Bottom,5633,81.59,1.1221096335954328
1902_03_TeamMG_TeamA3,161,44.0,161,5342746,5344096,7,TeamA3,TeamMG,5,Bottom,3036,82.05,0.68668243281675
1902_03_TeamMG_TeamA3,165,45.0,165,5455446,5457096,8,TeamA3,TeamMG,5,Bottom,5633,74.51,0.5868088321164484
1902_03_TeamMG_TeamA3,181,48.0,181,6010796,6012796,7,TeamA3,TeamMG,6,Top,1684,50.15,1.102825366819621
1902_03_TeamMG_TeamA3,195,52.0,195,6942546,6944196,7,TeamA3,TeamMG,6,Bottom,3036,59.6,1.0328943069544403
1902_03_TeamMG_TeamA3,197,53.0,197,7002646,7004496,8,TeamA3,TeamMG,6,Bottom,5633,81.59,1.7983302035507789
1902_03_TeamMG_TeamA3,200,54.0,200,7143546,7144296,4,TeamA3,TeamMG,6,Bottom,8988,57.19,0.12315440353965516
1902_03_TeamMG_TeamA3,207,56.0,207,7378696,7380196,7,TeamA3,TeamMG,6,Bottom,3036,72.6,1.6812696312960256
1902_03_TeamMG_TeamA3,230,60.0,230,8070496,8071396,4,TeamA3,TeamMG,7,Bottom,8988,58.29,0.5146482185517135
1902_03_TeamMG_TeamA3,241,63.0,241,8595296,8596746,8,TeamA3,TeamMG,7,Bottom,5633,55.6,0.2273108223371695
1902_03_TeamMG_TeamA3,242,64.0,242,8642696,8643546,6,TeamA3,TeamMG,8,Top,2190,41.46,0.025857844712390318
1902_03_TeamMG_TeamA3,249,66.0,249,8967546,8968996,9,TeamA3,TeamMG,8,Top,1119,52.32,0.3445387537170653
1902_03_TeamMG_TeamA3,255,67.0,255,9183446,9184846,9,TeamA3,TeamMG,8,Top,1119,66.38,0.8725380578227951
1902_03_TeamMG_TeamA3,260,68.0,260,9362946,9365496,7,TeamA3,TeamMG,8,Top,1684,79.29,2.296431650372211
1902_03_TeamMG_TeamA3,271,71.0,271,9737296,9737896,2,TeamA3,TeamMG,8,Top,2071,49.33,0.5559027924131575
1902_03_TeamMG_TeamA3,271,71.0,271,9741096,9742196,4,TeamA3,TeamMG,8,Top,1628,64.86,0.08996827964234003
1902_03_TeamMG_TeamA3,294,75.0,294,10665746,10667346,7,TeamA3,TeamMG,8,Bottom,3036,71.04,0.5975837389809271
1902_03_TeamMG_TeamA3,316,79.0,316,11397496,11398996,7,TeamA3,TeamMG,9,Top,1684,81.14,1.052425715393158
1902_03_TeamMG_TeamA3,321,80.0,321,11555796,11556596,4,TeamA3,TeamMG,9,Top,1628,62.11,0.14221937365738702
1902_04_TeamML_TeamB,15,5.0,15,397634,398484,4,TeamB,TeamML,1,Bottom,6528,75.59,0.43333143097436644
1902_04_TeamML_TeamB,18,6.0,18,468484,470284,7,TeamB,TeamML,1,Bottom,4585,76.15,0.9054551798735797
1902_04_TeamML_TeamB,39,10.0,39,977334,978234,4,TeamB,TeamML,2,Top,1748,56.07,0.18569410645058965
1902_04_TeamML_TeamB,40,11.0,40,1116934,1117734,6,TeamB,TeamML,2,Bottom,6888,73.11,0.2742177555490204
1902_04_TeamML_TeamB,43,12.0,43,1176334,1177284,5,TeamB,TeamML,2,Bottom,7756,74.33,0.18263687005172435
1902_04_TeamML_TeamB,76,21.0,76,2218884,2220384,9,TeamB,TeamML,3,Bottom,6410,55.56,0.4462259728908307
1902_04_TeamML_TeamB,82,22.0,82,2364984,2366534,8,TeamB,TeamML,3,Bottom,7705,44.38,1.0601233791768288
1902_04_TeamML_TeamB,91,24.0,91,2681934,2683984,9,TeamB,TeamML,3,Bottom,6410,99.95,2.331276017727969
1902_04_TeamML_TeamB,92,24.0,92,2769134,2770884,7,TeamB,TeamML,3,Bottom,4585,88.41,2.102228786236512
1902_04_TeamML_TeamB,93,25.0,93,2822834,2823634,5,TeamB,TeamML,3,Bottom,7756,88.25,0.2976966150417315
1902_04_TeamML_TeamB,104,30.0,104,3275084,3275784,6,TeamB,TeamML,4,Top,1607,68.54,0.17304742734232173
1902_04_TeamML_TeamB,109,31.0,109,3378884,3379834,6,TeamB,TeamML,4,Top,1607,78.32,0.22900658897650145
1902_04_TeamML_TeamB,110,32.0,110,3526134,3527034,5,TeamB,TeamML,4,Bottom,7756,83.54,0.3317692343031389
1902_04_TeamML_TeamB,112,33.0,112,3578934,3580634,7,TeamB,TeamML,4,Bottom,4585,41.68,0.3178921272469044
1902_04_TeamML_TeamB,119,35.0,119,3769934,3771384,7,TeamB,TeamML,4,Bottom,4585,50.02,0.35020014403009
1902_04_TeamML_TeamB,125,38.0,125,4074234,4075834,8,TeamB,TeamML,5,Top,2183,47.41,0.6666835171720699
1902_04_TeamML_TeamB,135,40.0,135,4331084,4332034,6,TeamB,TeamML,5,Top,1607,86.34,0.29524794076823985
1902_04_TeamML_TeamB,140,41.0,140,4449184,4450234,6,TeamB,TeamML,5,Bottom,6888,81.25,0.6032752014643594
1902_04_TeamML_TeamB,158,48.0,158,5183834,5184684,6,TeamB,TeamML,6,Top,1607,75.57,0.22781711672001384
1902_04_TeamML_TeamB,165,50.0,165,5317034,5318134,4,TeamB,TeamML,6,Bottom,6528,75.47,0.4378844971756012
1902_04_TeamML_TeamB,178,52.0,178,5718484,5720484,7,TeamB,TeamML,6,Bottom,4585,67.33,0.8169158420321497
1902_04_TeamML_TeamB,182,53.0,182,5814084,5815434,9,TeamB,TeamML,6,Bottom,6410,78.45,0.61910096332749
1902_04_TeamML_TeamB,187,54.0,187,5953584,5954434,4,TeamB,TeamML,6,Bottom,6528,58.76,0.09546008073005846
1902_04_TeamML_TeamB,189,55.0,189,6018284,6018934,4,TeamB,TeamML,6,Bottom,6528,48.79,0.033819376794320496
1902_04_TeamML_TeamB,189,55.0,189,6019484,6020284,6,TeamB,TeamML,6,Bottom,6888,81.32,0.4022050656055941
1902_04_TeamML_TeamB,192,56.0,192,6102634,6103634,5,TeamB,TeamML,6,Bottom,7756,73.79,0.10628466261906941
1902_04_TeamML_TeamB,205,60.0,205,6775884,6776884,6,TeamB,TeamML,7,Top,1607,79.33,0.4571828697175568
1902_04_TeamML_TeamB,215,63.0,215,7132884,7134784,8,TeamB,TeamML,7,Bottom,7705,57.62,1.6594197783507145
1902_04_TeamML_TeamB,220,64.0,220,7257084,7257784,4,TeamB,TeamML,7,Bottom,6528,59.67,0.08458047597396504
1902_04_TeamML_TeamB,224,65.0,224,7367034,7368784,9,TeamB,TeamML,7,Bottom,6410,62.15,0.5486767531558834
1902_04_TeamML_TeamB,233,67.0,233,7693834,7694884,7,TeamB,TeamML,8,Top,1930,69.23,0.5251050905612916
1902_04_TeamML_TeamB,233,67.0,233,7695734,7696734,6,TeamB,TeamML,8,Top,1607,34.52,0.11866042926153925
1902_04_TeamML_TeamB,246,70.0,246,8170384,8172284,9,TeamB,TeamML,8,Top,1124,86.25,1.269080109352394
1902_04_TeamML_TeamB,247,71.0,247,8224934,8226584,8,TeamB,TeamML,8,Top,2183,64.8,0.41841999747659253
1902_04_TeamML_TeamB,247,71.0,247,8227734,8228634,6,TeamB,TeamML,8,Top,1607,73.42,0.8084382433620844
1902_04_TeamML_TeamB,252,72.0,252,8348584,8349584,8,TeamB,TeamML,8,Top,2183,76.21,1.79916128638064
1902_04_TeamML_TeamB,255,73.0,255,8436034,8436684,5,TeamB,TeamML,8,Top,2646,67.6,0.0801182562838657
1902_04_TeamML_TeamB,278,79.0,278,9245134,9246334,8,TeamB,TeamML,9,Top,2183,66.8,0.885650306821659
1902_04_TeamML_TeamB,279,80.0,279,9285584,9286884,7,TeamB,TeamML,9,Top,1930,66.56,0.5955176803947514
1902_04_TeamML_TeamB,287,81.0,287,9578434,9580234,9,TeamB,TeamML,9,Top,1124,92.35,1.2283212257991898
1902_04_TeamML_TeamB,292,82.0,292,9859434,9860784,9,TeamB,TeamML,9,Top,1124,91.15,0.7755456765603658
1902_04_TeamML_TeamB,299,84.0,299,10039284,10041284,9,TeamB,TeamML,9,Top,1124,92.24,1.2992258028280628
1902_05_TeamML_TeamB,6,1.0,6,134529,135579,7,TeamB,TeamML,1,Top,1930,63.2,0.5064227078816766
1902_05_TeamML_TeamB,10,2.0,10,248479,249979,9,TeamB,TeamML,1,Top,1124,89.43,0.9834038879271761
1902_05_TeamML_TeamB,12,3.0,12,317429,318979,7,TeamB,TeamML,1,Top,1930,78.17,0.7304753286183265
1902_05_TeamML_TeamB,14,4.0,14,392529,394479,7,TeamB,TeamML,1,Top,1930,85.21,1.6094334386373341
1902_05_TeamML_TeamB,17,5.0,17,478429,480179,2,TeamB,TeamML,1,Top,2925,81.54,1.1663203287118207
1902_05_TeamML_TeamB,17,5.0,17,483179,484579,8,TeamB,TeamML,1,Top,2183,42.82,0.21362952060248647
1902_05_TeamML_TeamB,36,8.0,36,1135179,1135579,3,TeamB,TeamML,1,Bottom,4422,31.21,0.2642412665634223
1902_05_TeamML_TeamB,43,10.0,43,1363329,1363979,3,TeamB,TeamML,1,Bottom,4422,77.74,0.1501284826147833
1902_05_TeamML_TeamB,45,11.0,45,1428579,1429879,9,TeamB,TeamML,1,Bottom,6410,54.18,0.32393691670754193
1902_05_TeamML_TeamB,46,12.0,46,1503179,1504829,9,TeamB,TeamML,1,Bottom,6410,72.13,1.3486501861368079
1902_05_TeamML_TeamB,49,13.0,49,1600879,1602779,7,TeamB,TeamML,1,Bottom,5091,76.54,1.0254984472463546
1902_05_TeamML_TeamB,54,14.0,54,1744879,1745729,4,TeamB,TeamML,2,Top,1650,72.32,1.3374891396273696
1902_05_TeamML_TeamB,58,15.0,58,1979729,1980829,8,TeamB,TeamML,2,Top,2183,56.06,1.2943220607936794
1902_05_TeamML_TeamB,65,17.0,65,2163479,2165029,7,TeamB,TeamML,2,Top,1930,84.27,0.2738552991259557
1902_05_TeamML_TeamB,65,17.0,65,2166829,2168279,6,TeamB,TeamML,2,Top,1607,34.91,0.2426851538441747
1902_05_TeamML_TeamB,81,20.0,81,2684529,2686379,7,TeamB,TeamML,2,Bottom,5091,53.35,0.9687609911458448
1902_05_TeamML_TeamB,83,21.0,83,9999029,10000679,7,TeamB,TeamML,2,Bottom,5091,70.86,0.7816133133354024
1902_05_TeamML_TeamB,94,24.0,94,10499879,10500979,9,TeamB,TeamML,3,Top,1124,39.83,1.1006974891440593
1902_05_TeamML_TeamB,104,26.0,104,10837479,10838529,4,TeamB,TeamML,3,Top,1650,64.16,0.1585618753186406
1902_05_TeamML_TeamB,105,27.0,105,10892129,10893929,7,TeamB,TeamML,3,Top,1930,77.71,0.6379642154243168
